ndim,fold_1,fold_2,fold_3,fold_4,fold_5,fold_6,fold_7,fold_8,fold_9,fold_10,fold_11,fold_12,fold_13,fold_14,fold_15,fold_16,fold_17,fold_18,fold_19,fold_20
65,0.388429752066,0.305785123967,0.322314049587,0.231404958678,0.289256198347,0.289256198347,0.231404958678,0.347107438017,0.289256198347,0.289256198347,0.289256198347,0.264462809917,0.355371900826,0.272727272727,0.308333333333,0.291666666667,0.266666666667,0.325,0.25,0.283333333333
66,0.388429752066,0.305785123967,0.314049586777,0.231404958678,0.289256198347,0.289256198347,0.231404958678,0.330578512397,0.289256198347,0.289256198347,0.289256198347,0.264462809917,0.355371900826,0.272727272727,0.3,0.283333333333,0.258333333333,0.325,0.233333333333,0.275
67,0.371900826446,0.305785123967,0.314049586777,0.231404958678,0.289256198347,0.289256198347,0.231404958678,0.330578512397,0.289256198347,0.289256198347,0.289256198347,0.264462809917,0.355371900826,0.272727272727,0.3,0.275,0.258333333333,0.316666666667,0.233333333333,0.275
68,0.371900826446,0.297520661157,0.314049586777,0.223140495868,0.289256198347,0.272727272727,0.231404958678,0.322314049587,0.289256198347,0.280991735537,0.289256198347,0.264462809917,0.347107438017,0.272727272727,0.291666666667,0.275,0.258333333333,0.316666666667,0.225,0.275
69,0.371900826446,0.289256198347,0.314049586777,0.223140495868,0.289256198347,0.272727272727,0.231404958678,0.314049586777,0.289256198347,0.280991735537,0.289256198347,0.264462809917,0.347107438017,0.256198347107,0.283333333333,0.275,0.258333333333,0.316666666667,0.233333333333,0.266666666667
70,0.363636363636,0.289256198347,0.314049586777,0.214876033058,0.289256198347,0.264462809917,0.231404958678,0.314049586777,0.280991735537,0.280991735537,0.289256198347,0.264462809917,0.347107438017,0.256198347107,0.275,0.275,0.258333333333,0.316666666667,0.225,0.266666666667
71,0.363636363636,0.289256198347,0.314049586777,0.214876033058,0.289256198347,0.264462809917,0.231404958678,0.314049586777,0.289256198347,0.280991735537,0.289256198347,0.264462809917,0.330578512397,0.247933884298,0.291666666667,0.275,0.258333333333,0.308333333333,0.233333333333,0.275
72,0.363636363636,0.280991735537,0.314049586777,0.206611570248,0.289256198347,0.264462809917,0.231404958678,0.314049586777,0.280991735537,0.280991735537,0.289256198347,0.264462809917,0.330578512397,0.247933884298,0.283333333333,0.275,0.258333333333,0.3,0.225,0.275
73,0.355371900826,0.280991735537,0.314049586777,0.206611570248,0.289256198347,0.264462809917,0.231404958678,0.314049586777,0.272727272727,0.280991735537,0.289256198347,0.256198347107,0.322314049587,0.247933884298,0.283333333333,0.275,0.25,0.3,0.216666666667,0.275
74,0.355371900826,0.280991735537,0.314049586777,0.206611570248,0.280991735537,0.264462809917,0.231404958678,0.314049586777,0.264462809917,0.280991735537,0.289256198347,0.256198347107,0.314049586777,0.239669421488,0.283333333333,0.275,0.25,0.308333333333,0.225,0.275
75,0.338842975207,0.264462809917,0.314049586777,0.198347107438,0.280991735537,0.256198347107,0.231404958678,0.314049586777,0.256198347107,0.280991735537,0.289256198347,0.256198347107,0.305785123967,0.239669421488,0.275,0.275,0.25,0.3,0.208333333333,0.275
76,0.338842975207,0.272727272727,0.314049586777,0.198347107438,0.280991735537,0.239669421488,0.231404958678,0.314049586777,0.247933884298,0.280991735537,0.289256198347,0.256198347107,0.305785123967,0.247933884298,0.266666666667,0.275,0.25,0.291666666667,0.208333333333,0.275
77,0.338842975207,0.272727272727,0.314049586777,0.190082644628,0.280991735537,0.239669421488,0.223140495868,0.314049586777,0.256198347107,0.280991735537,0.289256198347,0.256198347107,0.305785123967,0.247933884298,0.266666666667,0.275,0.25,0.291666666667,0.208333333333,0.275
78,0.338842975207,0.272727272727,0.314049586777,0.198347107438,0.280991735537,0.239669421488,0.223140495868,0.305785123967,0.264462809917,0.280991735537,0.289256198347,0.256198347107,0.297520661157,0.239669421488,0.275,0.275,0.25,0.283333333333,0.216666666667,0.275
79,0.338842975207,0.272727272727,0.314049586777,0.198347107438,0.280991735537,0.239669421488,0.214876033058,0.305785123967,0.247933884298,0.280991735537,0.289256198347,0.256198347107,0.297520661157,0.239669421488,0.266666666667,0.275,0.25,0.283333333333,0.208333333333,0.275
80,0.338842975207,0.272727272727,0.314049586777,0.181818181818,0.280991735537,0.239669421488,0.206611570248,0.305785123967,0.239669421488,0.272727272727,0.280991735537,0.256198347107,0.305785123967,0.239669421488,0.266666666667,0.275,0.25,0.283333333333,0.183333333333,0.275
81,0.338842975207,0.272727272727,0.305785123967,0.181818181818,0.280991735537,0.239669421488,0.206611570248,0.305785123967,0.239669421488,0.272727272727,0.289256198347,0.247933884298,0.305785123967,0.239669421488,0.266666666667,0.275,0.25,0.283333333333,0.183333333333,0.266666666667
82,0.338842975207,0.272727272727,0.305785123967,0.181818181818,0.272727272727,0.239669421488,0.206611570248,0.305785123967,0.231404958678,0.272727272727,0.289256198347,0.247933884298,0.305785123967,0.239669421488,0.258333333333,0.275,0.241666666667,0.283333333333,0.183333333333,0.266666666667
83,0.338842975207,0.272727272727,0.305785123967,0.173553719008,0.272727272727,0.239669421488,0.198347107438,0.305785123967,0.231404958678,0.272727272727,0.280991735537,0.247933884298,0.305785123967,0.231404958678,0.258333333333,0.275,0.233333333333,0.283333333333,0.183333333333,0.258333333333
84,0.338842975207,0.264462809917,0.305785123967,0.165289256198,0.272727272727,0.239669421488,0.190082644628,0.289256198347,0.231404958678,0.264462809917,0.280991735537,0.247933884298,0.305785123967,0.231404958678,0.258333333333,0.275,0.233333333333,0.275,0.191666666667,0.266666666667
85,0.338842975207,0.264462809917,0.305785123967,0.165289256198,0.272727272727,0.239669421488,0.190082644628,0.289256198347,0.231404958678,0.264462809917,0.280991735537,0.247933884298,0.305785123967,0.231404958678,0.258333333333,0.275,0.233333333333,0.275,0.2,0.25
86,0.338842975207,0.264462809917,0.305785123967,0.157024793388,0.272727272727,0.231404958678,0.190082644628,0.289256198347,0.231404958678,0.264462809917,0.280991735537,0.247933884298,0.305785123967,0.231404958678,0.258333333333,0.275,0.233333333333,0.275,0.191666666667,0.241666666667
87,0.338842975207,0.264462809917,0.305785123967,0.157024793388,0.272727272727,0.231404958678,0.190082644628,0.289256198347,0.231404958678,0.272727272727,0.272727272727,0.247933884298,0.297520661157,0.231404958678,0.258333333333,0.266666666667,0.216666666667,0.275,0.191666666667,0.241666666667
88,0.338842975207,0.256198347107,0.305785123967,0.157024793388,0.264462809917,0.231404958678,0.190082644628,0.289256198347,0.231404958678,0.264462809917,0.272727272727,0.247933884298,0.297520661157,0.231404958678,0.258333333333,0.266666666667,0.216666666667,0.275,0.2,0.241666666667
89,0.322314049587,0.256198347107,0.305785123967,0.157024793388,0.264462809917,0.231404958678,0.190082644628,0.264462809917,0.231404958678,0.256198347107,0.264462809917,0.247933884298,0.297520661157,0.223140495868,0.258333333333,0.266666666667,0.216666666667,0.275,0.2,0.241666666667
90,0.322314049587,0.256198347107,0.305785123967,0.157024793388,0.272727272727,0.231404958678,0.190082644628,0.264462809917,0.231404958678,0.264462809917,0.264462809917,0.247933884298,0.297520661157,0.223140495868,0.258333333333,0.266666666667,0.208333333333,0.275,0.191666666667,0.241666666667
91,0.322314049587,0.256198347107,0.305785123967,0.157024793388,0.272727272727,0.231404958678,0.190082644628,0.264462809917,0.231404958678,0.256198347107,0.256198347107,0.247933884298,0.297520661157,0.223140495868,0.258333333333,0.266666666667,0.216666666667,0.275,0.191666666667,0.241666666667
92,0.322314049587,0.256198347107,0.305785123967,0.157024793388,0.272727272727,0.231404958678,0.190082644628,0.264462809917,0.231404958678,0.256198347107,0.256198347107,0.247933884298,0.297520661157,0.223140495868,0.258333333333,0.266666666667,0.216666666667,0.275,0.191666666667,0.241666666667
93,0.330578512397,0.264462809917,0.297520661157,0.157024793388,0.272727272727,0.231404958678,0.198347107438,0.272727272727,0.231404958678,0.264462809917,0.264462809917,0.247933884298,0.289256198347,0.223140495868,0.258333333333,0.266666666667,0.216666666667,0.275,0.183333333333,0.241666666667
94,0.330578512397,0.256198347107,0.297520661157,0.148760330579,0.272727272727,0.231404958678,0.190082644628,0.280991735537,0.231404958678,0.256198347107,0.264462809917,0.247933884298,0.289256198347,0.223140495868,0.258333333333,0.266666666667,0.208333333333,0.275,0.191666666667,0.241666666667
95,0.330578512397,0.256198347107,0.297520661157,0.148760330579,0.272727272727,0.231404958678,0.198347107438,0.280991735537,0.231404958678,0.264462809917,0.256198347107,0.247933884298,0.280991735537,0.223140495868,0.258333333333,0.266666666667,0.208333333333,0.275,0.191666666667,0.241666666667
96,0.322314049587,0.256198347107,0.297520661157,0.148760330579,0.272727272727,0.231404958678,0.198347107438,0.272727272727,0.231404958678,0.264462809917,0.256198347107,0.247933884298,0.272727272727,0.214876033058,0.258333333333,0.266666666667,0.216666666667,0.266666666667,0.183333333333,0.241666666667
