ndim,fold_1,fold_2,fold_3,fold_4,fold_5,fold_6,fold_7,fold_8,fold_9,fold_10,fold_11,fold_12,fold_13,fold_14,fold_15,fold_16,fold_17,fold_18,fold_19,fold_20
27,0.99173553719,0.97520661157,0.96694214876,0.96694214876,0.98347107438,0.99173553719,0.96694214876,0.95867768595,0.96694214876,0.96694214876,1.0,0.95867768595,0.95041322314,0.99173553719,0.983333333333,0.975,0.975,0.975,0.991666666667,0.983333333333
28,0.97520661157,0.97520661157,0.99173553719,0.98347107438,0.96694214876,0.97520661157,0.97520661157,0.96694214876,0.97520661157,0.97520661157,0.925619834711,0.98347107438,0.97520661157,0.96694214876,0.975,0.966666666667,0.958333333333,0.975,0.991666666667,0.983333333333
29,0.97520661157,0.97520661157,0.98347107438,0.98347107438,0.96694214876,0.97520661157,0.97520661157,0.95867768595,0.99173553719,0.95867768595,0.97520661157,0.99173553719,0.97520661157,0.98347107438,0.975,0.966666666667,0.983333333333,0.966666666667,0.95,0.958333333333
30,0.95867768595,0.97520661157,0.99173553719,0.97520661157,0.98347107438,0.97520661157,0.96694214876,0.97520661157,0.96694214876,0.97520661157,0.96694214876,0.95867768595,0.95867768595,0.97520661157,0.991666666667,0.991666666667,0.991666666667,0.983333333333,0.991666666667,0.991666666667
31,0.98347107438,0.95867768595,0.95867768595,0.99173553719,0.97520661157,0.95867768595,0.96694214876,0.95867768595,0.97520661157,0.95867768595,0.96694214876,0.95867768595,0.95867768595,0.99173553719,0.966666666667,0.941666666667,0.991666666667,0.983333333333,0.958333333333,0.983333333333
32,0.933884297521,0.942148760331,0.98347107438,0.98347107438,0.95867768595,0.97520661157,0.95867768595,0.97520661157,0.96694214876,0.97520661157,0.98347107438,0.97520661157,0.97520661157,0.98347107438,0.941666666667,0.975,0.975,0.991666666667,0.95,0.958333333333
33,0.95867768595,0.97520661157,0.95867768595,0.95867768595,0.95867768595,0.97520661157,0.97520661157,0.95867768595,0.97520661157,0.96694214876,0.97520661157,0.95041322314,0.942148760331,0.95867768595,0.958333333333,0.966666666667,0.983333333333,0.966666666667,0.991666666667,0.975
34,0.96694214876,0.95867768595,0.98347107438,0.98347107438,0.95041322314,0.95867768595,0.96694214876,0.97520661157,0.97520661157,0.97520661157,0.98347107438,0.98347107438,0.98347107438,0.96694214876,0.983333333333,0.975,0.95,0.958333333333,0.975,0.966666666667
35,0.96694214876,0.99173553719,0.98347107438,0.96694214876,0.98347107438,0.98347107438,0.98347107438,0.96694214876,0.96694214876,0.942148760331,0.95867768595,0.97520661157,0.98347107438,0.96694214876,0.966666666667,0.983333333333,0.983333333333,0.975,0.983333333333,0.966666666667
36,0.99173553719,0.97520661157,0.95041322314,0.942148760331,0.98347107438,0.96694214876,0.97520661157,0.96694214876,0.97520661157,0.942148760331,0.97520661157,0.95867768595,0.96694214876,0.98347107438,0.975,0.983333333333,0.975,0.983333333333,0.966666666667,0.983333333333
37,0.95867768595,0.95867768595,0.97520661157,0.96694214876,0.96694214876,0.95867768595,0.98347107438,0.99173553719,0.96694214876,0.98347107438,0.97520661157,0.95867768595,0.96694214876,0.95041322314,0.941666666667,0.966666666667,0.941666666667,0.983333333333,0.983333333333,0.975
38,0.97520661157,0.99173553719,0.96694214876,0.96694214876,0.96694214876,0.98347107438,0.96694214876,0.95041322314,0.98347107438,0.98347107438,0.97520661157,0.97520661157,1.0,0.98347107438,0.975,0.933333333333,0.991666666667,0.941666666667,0.991666666667,0.975
39,0.97520661157,0.942148760331,0.98347107438,0.933884297521,0.95867768595,0.95867768595,0.98347107438,0.96694214876,1.0,0.97520661157,0.97520661157,0.99173553719,0.96694214876,0.95867768595,0.941666666667,0.975,0.916666666667,0.966666666667,0.975,0.933333333333
40,0.96694214876,1.0,0.98347107438,0.99173553719,0.98347107438,0.99173553719,0.95867768595,0.98347107438,0.98347107438,0.97520661157,0.99173553719,0.98347107438,0.97520661157,1.0,0.958333333333,0.966666666667,0.991666666667,0.966666666667,0.933333333333,0.941666666667
41,0.942148760331,0.96694214876,0.99173553719,0.98347107438,0.98347107438,0.97520661157,0.97520661157,1.0,0.95867768595,0.98347107438,0.96694214876,0.97520661157,0.96694214876,0.99173553719,1.0,0.983333333333,0.933333333333,0.95,0.975,0.975
42,0.96694214876,0.97520661157,0.96694214876,0.942148760331,0.96694214876,0.98347107438,0.98347107438,0.96694214876,0.96694214876,0.99173553719,0.98347107438,0.96694214876,0.96694214876,0.98347107438,0.966666666667,0.975,0.991666666667,0.983333333333,0.975,0.966666666667
43,0.98347107438,0.97520661157,0.96694214876,0.97520661157,0.95867768595,1.0,0.942148760331,0.97520661157,0.98347107438,0.95041322314,0.99173553719,0.96694214876,0.95867768595,0.95867768595,0.991666666667,0.991666666667,1.0,0.991666666667,0.975,0.991666666667
44,0.97520661157,0.933884297521,1.0,0.95867768595,0.96694214876,0.942148760331,0.98347107438,0.96694214876,0.98347107438,0.942148760331,0.99173553719,0.98347107438,0.97520661157,0.98347107438,0.95,0.991666666667,0.991666666667,0.975,0.966666666667,0.983333333333
45,0.97520661157,0.97520661157,1.0,0.99173553719,0.99173553719,0.99173553719,0.96694214876,0.98347107438,0.97520661157,0.98347107438,0.96694214876,0.96694214876,0.97520661157,0.97520661157,0.958333333333,0.975,0.975,0.95,0.966666666667,0.983333333333
46,0.95867768595,0.97520661157,0.97520661157,0.96694214876,0.99173553719,0.95041322314,0.96694214876,0.98347107438,0.98347107438,0.98347107438,0.98347107438,1.0,0.97520661157,0.97520661157,0.933333333333,0.991666666667,0.975,0.975,0.983333333333,0.966666666667
47,0.99173553719,0.96694214876,1.0,0.98347107438,0.97520661157,0.99173553719,0.942148760331,0.99173553719,1.0,0.97520661157,0.95867768595,0.95041322314,0.97520661157,0.96694214876,0.975,0.975,0.975,0.941666666667,0.975,0.966666666667
48,0.95867768595,0.933884297521,1.0,0.96694214876,0.95867768595,0.96694214876,0.97520661157,0.98347107438,0.95041322314,0.98347107438,0.97520661157,0.95041322314,0.99173553719,0.97520661157,0.983333333333,0.991666666667,0.983333333333,0.958333333333,0.975,0.991666666667
49,0.97520661157,0.98347107438,0.942148760331,0.95867768595,0.98347107438,0.96694214876,0.98347107438,0.97520661157,1.0,0.98347107438,0.96694214876,0.95867768595,0.99173553719,0.95867768595,0.966666666667,0.983333333333,0.983333333333,0.983333333333,0.983333333333,0.991666666667
50,0.97520661157,0.98347107438,0.942148760331,0.98347107438,0.97520661157,0.97520661157,0.97520661157,0.98347107438,0.99173553719,0.99173553719,0.95041322314,0.97520661157,1.0,0.98347107438,0.966666666667,0.975,0.975,0.991666666667,1.0,0.975
51,0.96694214876,0.99173553719,0.97520661157,0.98347107438,0.97520661157,0.98347107438,0.98347107438,0.99173553719,0.97520661157,0.98347107438,0.933884297521,0.96694214876,0.96694214876,0.99173553719,0.991666666667,0.958333333333,0.983333333333,0.95,0.975,0.975
52,0.96694214876,0.97520661157,0.99173553719,0.96694214876,0.97520661157,0.99173553719,0.98347107438,0.99173553719,0.96694214876,0.95041322314,0.96694214876,0.97520661157,0.98347107438,0.97520661157,0.991666666667,0.966666666667,1.0,0.966666666667,0.991666666667,0.958333333333
53,0.96694214876,0.95867768595,0.96694214876,0.97520661157,0.95867768595,0.98347107438,0.97520661157,0.95867768595,0.98347107438,0.99173553719,0.98347107438,0.98347107438,0.96694214876,0.98347107438,0.983333333333,1.0,0.991666666667,0.975,0.95,0.941666666667
54,0.97520661157,0.96694214876,0.95867768595,0.95867768595,0.95867768595,0.96694214876,0.97520661157,0.97520661157,0.97520661157,0.99173553719,0.99173553719,1.0,0.99173553719,0.95867768595,0.975,0.991666666667,0.983333333333,0.975,0.966666666667,0.975
55,0.95867768595,0.98347107438,0.97520661157,0.99173553719,0.97520661157,0.99173553719,0.98347107438,0.96694214876,0.99173553719,1.0,0.942148760331,0.99173553719,0.96694214876,0.96694214876,0.966666666667,0.991666666667,0.975,0.966666666667,0.983333333333,0.966666666667
56,0.98347107438,0.95867768595,0.96694214876,0.925619834711,0.99173553719,0.97520661157,0.96694214876,0.98347107438,0.95041322314,1.0,0.95867768595,0.99173553719,0.97520661157,0.99173553719,0.975,0.975,0.941666666667,0.983333333333,0.966666666667,0.983333333333
57,0.96694214876,0.96694214876,0.98347107438,0.96694214876,0.98347107438,0.97520661157,0.99173553719,0.95867768595,0.97520661157,0.95867768595,0.98347107438,0.98347107438,0.96694214876,0.95041322314,0.958333333333,0.975,0.975,0.966666666667,0.95,0.975
58,0.942148760331,0.97520661157,0.97520661157,0.96694214876,0.97520661157,0.96694214876,0.96694214876,0.97520661157,0.98347107438,0.97520661157,0.99173553719,1.0,0.97520661157,0.99173553719,0.966666666667,0.966666666667,0.966666666667,0.983333333333,0.975,0.991666666667
59,0.96694214876,0.95041322314,0.97520661157,0.96694214876,0.99173553719,0.97520661157,0.95867768595,0.97520661157,0.95041322314,0.99173553719,0.96694214876,0.98347107438,0.97520661157,0.97520661157,0.966666666667,1.0,0.975,0.983333333333,0.975,0.966666666667
60,0.96694214876,0.97520661157,0.98347107438,0.97520661157,0.96694214876,0.96694214876,0.98347107438,0.97520661157,0.95041322314,0.98347107438,0.97520661157,0.98347107438,0.97520661157,0.942148760331,0.983333333333,0.975,0.95,0.958333333333,0.983333333333,1.0
61,0.942148760331,0.99173553719,0.97520661157,0.99173553719,0.95867768595,0.99173553719,0.99173553719,0.96694214876,0.95867768595,0.99173553719,0.96694214876,0.96694214876,0.96694214876,0.97520661157,0.958333333333,0.966666666667,0.958333333333,1.0,0.95,0.991666666667
62,0.97520661157,0.98347107438,0.95867768595,0.97520661157,0.95867768595,0.99173553719,0.96694214876,1.0,0.97520661157,0.96694214876,0.97520661157,0.98347107438,0.97520661157,0.98347107438,0.958333333333,1.0,0.991666666667,0.966666666667,0.966666666667,0.991666666667
63,0.99173553719,0.95867768595,0.96694214876,0.97520661157,0.95867768595,0.96694214876,0.99173553719,0.97520661157,0.98347107438,0.98347107438,0.98347107438,0.97520661157,0.95041322314,0.99173553719,0.966666666667,0.983333333333,0.991666666667,0.983333333333,0.975,0.991666666667
64,0.97520661157,0.98347107438,0.99173553719,0.97520661157,0.95867768595,0.95867768595,0.95041322314,0.933884297521,0.97520661157,0.97520661157,0.99173553719,0.98347107438,0.99173553719,0.96694214876,0.966666666667,0.975,0.966666666667,1.0,0.991666666667,0.975
65,0.97520661157,0.95867768595,0.98347107438,0.95867768595,0.98347107438,0.96694214876,0.96694214876,0.97520661157,0.942148760331,0.98347107438,0.99173553719,0.96694214876,0.95867768595,0.933884297521,0.983333333333,0.966666666667,0.991666666667,0.991666666667,0.966666666667,0.975
66,0.98347107438,0.98347107438,0.99173553719,0.98347107438,0.942148760331,0.96694214876,1.0,0.95867768595,0.97520661157,0.97520661157,0.97520661157,0.97520661157,0.96694214876,0.97520661157,0.975,0.958333333333,0.983333333333,0.991666666667,0.95,0.975
67,0.96694214876,0.98347107438,0.95041322314,0.97520661157,1.0,1.0,0.97520661157,0.95867768595,0.95867768595,0.97520661157,0.98347107438,0.98347107438,0.99173553719,0.96694214876,0.975,0.966666666667,1.0,0.991666666667,0.958333333333,0.95
68,1.0,1.0,1.0,0.96694214876,0.892561983471,0.98347107438,0.95867768595,0.95867768595,0.97520661157,0.97520661157,0.97520661157,0.95867768595,0.99173553719,0.98347107438,0.975,0.966666666667,0.966666666667,0.983333333333,0.975,0.966666666667
69,0.96694214876,0.96694214876,0.99173553719,0.96694214876,0.98347107438,0.95867768595,0.96694214876,0.96694214876,0.99173553719,0.97520661157,0.97520661157,0.97520661157,0.99173553719,0.97520661157,0.991666666667,0.983333333333,0.991666666667,0.983333333333,0.975,0.958333333333
70,0.97520661157,0.98347107438,0.97520661157,0.99173553719,0.97520661157,0.98347107438,0.95867768595,0.97520661157,0.97520661157,1.0,1.0,0.99173553719,0.97520661157,0.96694214876,1.0,0.966666666667,0.975,0.975,0.983333333333,0.966666666667
71,0.98347107438,0.95867768595,0.98347107438,0.98347107438,0.98347107438,0.97520661157,0.95867768595,0.98347107438,0.96694214876,0.96694214876,0.933884297521,0.99173553719,0.98347107438,0.97520661157,1.0,0.966666666667,0.958333333333,0.983333333333,0.966666666667,0.95
72,0.99173553719,0.97520661157,0.97520661157,0.97520661157,0.97520661157,1.0,0.97520661157,0.95041322314,0.95041322314,0.97520661157,0.99173553719,0.98347107438,0.96694214876,0.96694214876,0.975,0.975,0.966666666667,0.966666666667,0.95,0.983333333333
73,0.95867768595,0.95867768595,0.99173553719,0.99173553719,0.95867768595,0.97520661157,0.97520661157,0.95867768595,0.99173553719,0.96694214876,0.96694214876,0.97520661157,0.99173553719,0.942148760331,0.958333333333,0.983333333333,0.975,0.966666666667,0.958333333333,0.975
74,0.99173553719,0.96694214876,0.97520661157,0.99173553719,0.96694214876,0.95867768595,0.99173553719,0.96694214876,0.99173553719,0.95867768595,0.98347107438,0.98347107438,0.99173553719,0.99173553719,0.966666666667,1.0,0.966666666667,0.975,0.983333333333,0.983333333333
75,0.97520661157,0.95867768595,0.99173553719,0.933884297521,0.98347107438,0.99173553719,0.97520661157,0.98347107438,0.97520661157,0.97520661157,0.97520661157,0.98347107438,0.95867768595,0.99173553719,0.975,1.0,0.991666666667,0.975,0.975,0.975
76,0.99173553719,0.95867768595,0.96694214876,0.98347107438,0.99173553719,0.99173553719,0.99173553719,0.97520661157,0.99173553719,0.95867768595,0.96694214876,0.98347107438,0.95041322314,0.95867768595,0.95,1.0,0.975,0.983333333333,0.983333333333,0.958333333333
77,0.96694214876,0.97520661157,0.99173553719,0.98347107438,0.98347107438,0.98347107438,0.97520661157,0.98347107438,0.95867768595,0.95867768595,0.96694214876,0.97520661157,0.95867768595,0.97520661157,0.958333333333,0.975,0.95,0.983333333333,0.975,0.975
78,0.95867768595,0.99173553719,0.96694214876,0.99173553719,0.942148760331,0.97520661157,0.95041322314,0.97520661157,0.97520661157,0.97520661157,0.97520661157,0.95041322314,0.99173553719,0.99173553719,0.983333333333,0.966666666667,0.925,0.966666666667,0.983333333333,0.966666666667
79,0.98347107438,0.96694214876,0.96694214876,0.97520661157,0.99173553719,0.96694214876,0.98347107438,0.97520661157,0.97520661157,0.98347107438,0.96694214876,0.942148760331,1.0,0.96694214876,0.983333333333,0.983333333333,0.983333333333,0.991666666667,0.975,0.958333333333
80,0.98347107438,0.97520661157,0.97520661157,1.0,0.942148760331,0.96694214876,0.98347107438,0.97520661157,0.96694214876,0.99173553719,0.99173553719,0.97520661157,0.96694214876,0.99173553719,0.991666666667,0.975,0.983333333333,0.925,0.983333333333,0.983333333333
81,0.933884297521,0.97520661157,0.99173553719,0.96694214876,0.96694214876,0.97520661157,0.97520661157,0.98347107438,0.97520661157,0.96694214876,0.98347107438,0.99173553719,0.95867768595,0.98347107438,0.975,0.991666666667,0.983333333333,0.958333333333,0.991666666667,0.991666666667
82,0.97520661157,0.97520661157,0.98347107438,0.97520661157,0.99173553719,0.98347107438,0.97520661157,1.0,0.97520661157,0.98347107438,0.99173553719,0.95867768595,0.95867768595,0.97520661157,0.975,0.95,0.966666666667,0.991666666667,0.983333333333,0.975
83,0.99173553719,0.98347107438,0.98347107438,0.97520661157,0.933884297521,0.96694214876,0.98347107438,0.97520661157,0.95041322314,0.96694214876,0.96694214876,0.97520661157,0.97520661157,0.97520661157,0.991666666667,0.966666666667,0.991666666667,0.95,0.966666666667,0.983333333333
84,0.942148760331,0.98347107438,0.96694214876,0.97520661157,0.95041322314,0.97520661157,0.97520661157,0.96694214876,0.96694214876,0.97520661157,0.95867768595,1.0,0.98347107438,0.95867768595,0.966666666667,0.983333333333,0.991666666667,0.958333333333,0.975,0.975
85,0.96694214876,0.97520661157,0.97520661157,0.95867768595,1.0,0.97520661157,0.97520661157,0.942148760331,0.95867768595,0.95867768595,0.97520661157,0.97520661157,0.97520661157,0.97520661157,0.958333333333,0.975,0.941666666667,0.95,1.0,0.933333333333
86,0.96694214876,0.97520661157,0.99173553719,0.96694214876,0.98347107438,0.942148760331,0.99173553719,0.99173553719,0.99173553719,0.96694214876,0.98347107438,0.96694214876,0.96694214876,0.97520661157,0.983333333333,0.958333333333,0.975,0.958333333333,0.991666666667,0.966666666667
87,0.98347107438,0.98347107438,0.98347107438,0.96694214876,0.95867768595,0.95867768595,0.96694214876,0.96694214876,0.97520661157,0.95041322314,0.96694214876,0.98347107438,0.97520661157,0.96694214876,0.983333333333,0.983333333333,0.958333333333,0.958333333333,0.983333333333,0.933333333333
88,0.99173553719,1.0,0.99173553719,0.99173553719,0.98347107438,0.99173553719,1.0,0.97520661157,0.96694214876,0.99173553719,0.97520661157,0.96694214876,0.97520661157,0.942148760331,0.983333333333,0.991666666667,0.958333333333,0.991666666667,0.975,0.966666666667
89,0.99173553719,0.97520661157,0.97520661157,0.97520661157,0.99173553719,0.99173553719,0.98347107438,0.98347107438,0.96694214876,0.96694214876,0.97520661157,0.96694214876,0.95041322314,0.96694214876,0.958333333333,0.991666666667,0.966666666667,0.983333333333,0.983333333333,0.941666666667
90,0.95867768595,0.98347107438,0.933884297521,0.917355371901,0.97520661157,0.97520661157,0.97520661157,0.97520661157,0.96694214876,0.95041322314,0.99173553719,0.942148760331,0.97520661157,0.99173553719,0.991666666667,0.983333333333,0.95,0.975,0.991666666667,0.975
91,0.97520661157,0.95867768595,0.98347107438,0.98347107438,0.97520661157,0.97520661157,0.99173553719,0.95867768595,0.99173553719,0.97520661157,0.95867768595,0.99173553719,0.99173553719,0.98347107438,0.941666666667,1.0,0.966666666667,0.975,0.983333333333,0.975
92,0.98347107438,0.97520661157,0.97520661157,0.942148760331,0.97520661157,0.96694214876,0.99173553719,0.98347107438,0.97520661157,0.95867768595,0.98347107438,0.95867768595,0.97520661157,0.97520661157,0.983333333333,0.991666666667,0.966666666667,0.966666666667,0.975,0.983333333333
93,0.97520661157,0.96694214876,0.99173553719,0.98347107438,0.95867768595,0.97520661157,0.98347107438,0.96694214876,0.97520661157,0.95867768595,0.97520661157,0.99173553719,0.95867768595,0.98347107438,0.975,0.958333333333,0.983333333333,0.958333333333,0.933333333333,0.975
94,0.98347107438,0.97520661157,0.99173553719,0.96694214876,0.95867768595,0.97520661157,0.97520661157,0.98347107438,0.95867768595,0.96694214876,0.99173553719,0.96694214876,0.98347107438,0.97520661157,0.983333333333,0.991666666667,0.958333333333,0.933333333333,0.966666666667,0.966666666667
95,0.98347107438,0.98347107438,0.925619834711,0.98347107438,0.97520661157,0.95867768595,0.97520661157,0.96694214876,0.98347107438,0.98347107438,0.96694214876,0.95041322314,0.96694214876,0.96694214876,0.975,0.983333333333,0.966666666667,0.975,0.975,0.991666666667
96,0.97520661157,0.98347107438,0.96694214876,0.96694214876,0.96694214876,0.95041322314,0.96694214876,0.98347107438,0.95867768595,0.96694214876,0.99173553719,0.96694214876,0.98347107438,1.0,0.95,0.975,0.966666666667,0.975,0.983333333333,0.941666666667
97,0.97520661157,0.97520661157,0.98347107438,0.96694214876,0.95041322314,0.95041322314,0.99173553719,0.99173553719,0.97520661157,0.96694214876,0.99173553719,0.942148760331,0.99173553719,0.98347107438,1.0,0.983333333333,0.983333333333,0.983333333333,0.983333333333,0.958333333333
98,0.98347107438,0.96694214876,0.99173553719,0.99173553719,0.96694214876,0.97520661157,0.97520661157,0.98347107438,0.98347107438,0.97520661157,0.98347107438,0.96694214876,0.97520661157,0.96694214876,0.991666666667,0.975,0.966666666667,0.975,0.975,1.0
99,0.95041322314,0.98347107438,0.95041322314,0.97520661157,0.97520661157,0.95867768595,0.96694214876,0.95867768595,0.98347107438,0.98347107438,0.98347107438,0.97520661157,0.95041322314,0.98347107438,0.966666666667,0.966666666667,0.975,0.975,0.958333333333,0.966666666667
100,0.97520661157,0.99173553719,0.95867768595,0.99173553719,0.97520661157,0.97520661157,0.97520661157,0.98347107438,0.99173553719,0.95041322314,0.95867768595,0.96694214876,0.96694214876,0.98347107438,0.95,0.975,0.975,0.983333333333,0.975,0.966666666667
101,0.97520661157,0.95867768595,0.96694214876,0.98347107438,0.96694214876,0.97520661157,0.98347107438,0.97520661157,0.95867768595,0.97520661157,0.99173553719,0.97520661157,0.96694214876,0.942148760331,0.966666666667,0.975,0.966666666667,0.958333333333,0.966666666667,0.991666666667
