ndim,fold_1,fold_2,fold_3,fold_4,fold_5,fold_6,fold_7,fold_8,fold_9,fold_10,fold_11,fold_12,fold_13,fold_14,fold_15,fold_16,fold_17,fold_18,fold_19,fold_20
41,0.504132231405,0.446280991736,0.471074380165,0.413223140496,0.421487603306,0.504132231405,0.446280991736,0.495867768595,0.446280991736,0.413223140496,0.479338842975,0.446280991736,0.462809917355,0.487603305785,0.441666666667,0.5,0.391666666667,0.516666666667,0.466666666667,0.391666666667
42,0.504132231405,0.438016528926,0.471074380165,0.413223140496,0.421487603306,0.487603305785,0.446280991736,0.495867768595,0.438016528926,0.404958677686,0.471074380165,0.429752066116,0.454545454545,0.487603305785,0.441666666667,0.491666666667,0.391666666667,0.508333333333,0.466666666667,0.383333333333
43,0.504132231405,0.438016528926,0.462809917355,0.404958677686,0.413223140496,0.487603305785,0.429752066116,0.495867768595,0.438016528926,0.396694214876,0.471074380165,0.404958677686,0.446280991736,0.479338842975,0.433333333333,0.483333333333,0.391666666667,0.491666666667,0.466666666667,0.375
44,0.504132231405,0.429752066116,0.471074380165,0.396694214876,0.413223140496,0.487603305785,0.421487603306,0.487603305785,0.421487603306,0.404958677686,0.462809917355,0.380165289256,0.446280991736,0.479338842975,0.433333333333,0.483333333333,0.383333333333,0.475,0.45,0.375
45,0.504132231405,0.429752066116,0.471074380165,0.396694214876,0.413223140496,0.487603305785,0.404958677686,0.471074380165,0.396694214876,0.404958677686,0.454545454545,0.380165289256,0.438016528926,0.471074380165,0.433333333333,0.483333333333,0.375,0.458333333333,0.433333333333,0.358333333333
46,0.504132231405,0.421487603306,0.471074380165,0.396694214876,0.413223140496,0.479338842975,0.404958677686,0.471074380165,0.396694214876,0.388429752066,0.454545454545,0.380165289256,0.421487603306,0.454545454545,0.425,0.466666666667,0.375,0.433333333333,0.425,0.358333333333
47,0.504132231405,0.413223140496,0.471074380165,0.388429752066,0.413223140496,0.471074380165,0.396694214876,0.446280991736,0.388429752066,0.388429752066,0.454545454545,0.371900826446,0.429752066116,0.454545454545,0.408333333333,0.458333333333,0.375,0.433333333333,0.408333333333,0.358333333333
48,0.504132231405,0.413223140496,0.471074380165,0.388429752066,0.413223140496,0.471074380165,0.388429752066,0.446280991736,0.396694214876,0.388429752066,0.454545454545,0.371900826446,0.429752066116,0.446280991736,0.408333333333,0.45,0.366666666667,0.433333333333,0.416666666667,0.35
49,0.495867768595,0.404958677686,0.462809917355,0.388429752066,0.396694214876,0.462809917355,0.380165289256,0.438016528926,0.396694214876,0.388429752066,0.446280991736,0.363636363636,0.429752066116,0.438016528926,0.416666666667,0.425,0.366666666667,0.425,0.416666666667,0.341666666667
50,0.479338842975,0.404958677686,0.462809917355,0.388429752066,0.396694214876,0.454545454545,0.380165289256,0.446280991736,0.380165289256,0.388429752066,0.446280991736,0.363636363636,0.421487603306,0.421487603306,0.408333333333,0.425,0.35,0.425,0.408333333333,0.35
51,0.487603305785,0.396694214876,0.462809917355,0.388429752066,0.396694214876,0.446280991736,0.380165289256,0.429752066116,0.380165289256,0.388429752066,0.446280991736,0.347107438017,0.413223140496,0.404958677686,0.4,0.433333333333,0.35,0.416666666667,0.4,0.333333333333
52,0.487603305785,0.396694214876,0.462809917355,0.388429752066,0.396694214876,0.446280991736,0.371900826446,0.429752066116,0.371900826446,0.380165289256,0.446280991736,0.330578512397,0.413223140496,0.396694214876,0.383333333333,0.441666666667,0.35,0.408333333333,0.4,0.341666666667
