ndim,fold_1,fold_2,fold_3,fold_4,fold_5,fold_6,fold_7,fold_8,fold_9,fold_10,fold_11,fold_12,fold_13,fold_14,fold_15,fold_16,fold_17,fold_18,fold_19,fold_20
32,0.0330578512397,0.0165289256198,0.0578512396694,0.0165289256198,0.0495867768595,0.00826446280992,0.0495867768595,0.0247933884298,0.0247933884298,0.0330578512397,0.0165289256198,0.0247933884298,0.0413223140496,0.00826446280992,0.0166666666667,0.0583333333333,0.0416666666667,0.0333333333333,0.025,0.025
33,0.0330578512397,0.0165289256198,0.0578512396694,0.00826446280992,0.0413223140496,0.00826446280992,0.0413223140496,0.0247933884298,0.0247933884298,0.0330578512397,0.0165289256198,0.0247933884298,0.0413223140496,0.00826446280992,0.025,0.0583333333333,0.0416666666667,0.0333333333333,0.025,0.025
34,0.0330578512397,0.0165289256198,0.0578512396694,0.00826446280992,0.0495867768595,0.00826446280992,0.0330578512397,0.0247933884298,0.0247933884298,0.0330578512397,0.0165289256198,0.0247933884298,0.0413223140496,0.00826446280992,0.0166666666667,0.0583333333333,0.0416666666667,0.0333333333333,0.025,0.025
35,0.0247933884298,0.0165289256198,0.0495867768595,0.00826446280992,0.0495867768595,0.00826446280992,0.0247933884298,0.0165289256198,0.0247933884298,0.0330578512397,0.0165289256198,0.0247933884298,0.0413223140496,0.00826446280992,0.0333333333333,0.0583333333333,0.0416666666667,0.0333333333333,0.025,0.025
36,0.0247933884298,0.0165289256198,0.0495867768595,0.00826446280992,0.0413223140496,0.00826446280992,0.0165289256198,0.0165289256198,0.0247933884298,0.0330578512397,0.0165289256198,0.0247933884298,0.0413223140496,0.00826446280992,0.0333333333333,0.0583333333333,0.0416666666667,0.0416666666667,0.0166666666667,0.025
37,0.0247933884298,0.0165289256198,0.0495867768595,0.00826446280992,0.0413223140496,0.00826446280992,0.00826446280992,0.0165289256198,0.0247933884298,0.0330578512397,0.0165289256198,0.0247933884298,0.0413223140496,0.00826446280992,0.0333333333333,0.0583333333333,0.0333333333333,0.025,0.0166666666667,0.025
38,0.0247933884298,0.0165289256198,0.0495867768595,0.00826446280992,0.0413223140496,0.00826446280992,0.00826446280992,0.00826446280992,0.0247933884298,0.0330578512397,0.0165289256198,0.0247933884298,0.0413223140496,0.00826446280992,0.0333333333333,0.0583333333333,0.0333333333333,0.025,0.0166666666667,0.025
39,0.0247933884298,0.0165289256198,0.0413223140496,0.00826446280992,0.0413223140496,0.00826446280992,0.00826446280992,0.00826446280992,0.0247933884298,0.0330578512397,0.0165289256198,0.0330578512397,0.0413223140496,0.00826446280992,0.0416666666667,0.05,0.0333333333333,0.025,0.0166666666667,0.025
40,0.0247933884298,0.0165289256198,0.0495867768595,0.00826446280992,0.0413223140496,0.00826446280992,0.0247933884298,0.00826446280992,0.0247933884298,0.0330578512397,0.0165289256198,0.0330578512397,0.0495867768595,0.0165289256198,0.0416666666667,0.0583333333333,0.0333333333333,0.0166666666667,0.0166666666667,0.025
41,0.0247933884298,0.0165289256198,0.0495867768595,0.00826446280992,0.0413223140496,0.00826446280992,0.0247933884298,0.00826446280992,0.0247933884298,0.0330578512397,0.0165289256198,0.0330578512397,0.0413223140496,0.0165289256198,0.0416666666667,0.0583333333333,0.025,0.025,0.025,0.025
42,0.0247933884298,0.0165289256198,0.0495867768595,0.00826446280992,0.0413223140496,0.00826446280992,0.0247933884298,0.00826446280992,0.0247933884298,0.0330578512397,0.0165289256198,0.0330578512397,0.0413223140496,0.0165289256198,0.0416666666667,0.05,0.0416666666667,0.00833333333333,0.0166666666667,0.025
43,0.0247933884298,0.0165289256198,0.0413223140496,0.00826446280992,0.0413223140496,0.00826446280992,0.0165289256198,0.0165289256198,0.0247933884298,0.0247933884298,0.0165289256198,0.0330578512397,0.0413223140496,0.0165289256198,0.0416666666667,0.05,0.0333333333333,0.00833333333333,0.025,0.025
44,0.0165289256198,0.0165289256198,0.0413223140496,0.00826446280992,0.0495867768595,0.00826446280992,0.0165289256198,0.0165289256198,0.0247933884298,0.0247933884298,0.0165289256198,0.0330578512397,0.0413223140496,0.0165289256198,0.0416666666667,0.0666666666667,0.0333333333333,0.00833333333333,0.025,0.025
45,0.0165289256198,0.0165289256198,0.0495867768595,0.00826446280992,0.0495867768595,0.00826446280992,0.0165289256198,0.0165289256198,0.0247933884298,0.0247933884298,0.0165289256198,0.0330578512397,0.0413223140496,0.0165289256198,0.0416666666667,0.0583333333333,0.0333333333333,0.00833333333333,0.025,0.025
46,0.0165289256198,0.0165289256198,0.0495867768595,0.00826446280992,0.0495867768595,0.00826446280992,0.0247933884298,0.0165289256198,0.0247933884298,0.0247933884298,0.0165289256198,0.0413223140496,0.0495867768595,0.0165289256198,0.0333333333333,0.0583333333333,0.0333333333333,0.05,0.025,0.0333333333333
47,0.0247933884298,0.0165289256198,0.0495867768595,0.00826446280992,0.0495867768595,0.00826446280992,0.0330578512397,0.00826446280992,0.0247933884298,0.0247933884298,0.0165289256198,0.0413223140496,0.0495867768595,0.0165289256198,0.05,0.0583333333333,0.0333333333333,0.0583333333333,0.025,0.0333333333333
